Date,Nickname,State,Location,Max.Temperature (C),isFire
25/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Charleys Forest,29.7,F
26/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Charleys Forest,32.7,F
27/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Charleys Forest,35,F
28/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Charleys Forest,37.2,F
29/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Charleys Forest,35.9,F
30/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Charleys Forest,38.9,F
31/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Charleys Forest,38.4,T
1/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Charleys Forest,27.4,F
2/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Charleys Forest,27.7,F
3/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Charleys Forest,37.6,F
4/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Charleys Forest,42.6,F
5/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Charleys Forest,15.6,F
6/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Charleys Forest,20.9,F
27/12/19,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,30.4,F
28/12/19,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,32.4,F
29/12/19,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,35.5,F
30/12/19,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,35.5,F
31/12/19,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,14.3,F
1/1/20,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,19.1,F
2/1/20,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,20.3,T
3/1/20,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,20.3,F
4/1/20,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,35.4,F
5/1/20,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,12.6,F
6/1/20,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,16.6,F
7/1/20,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,22.3,F
8/1/20,2019-2020 Australian Nationalwide Bushfire,Victoria,East Gippsland,19.6,F
28/12/19,2019-2020 Australian Nationalwide Bushfire,South Australia,Kangaroo Island,30.6,F
29/12/19,2019-2020 Australian Nationalwide Bushfire,South Australia,Kangaroo Island,34.9,F
30/12/19,2019-2020 Australian Nationalwide Bushfire,South Australia,Kangaroo Island,37.1,F
31/12/19,2019-2020 Australian Nationalwide Bushfire,South Australia,Kangaroo Island,24.5,F
1/1/20,2019-2020 Australian Nationalwide Bushfire,South Australia,Kangaroo Island,26.5,F
2/1/20,2019-2020 Australian Nationalwide Bushfire,South Australia,Kangaroo Island,28.1,F
3/1/20,2019-2020 Australian Nationalwide Bushfire,South Australia,Kangaroo Island,38.8,T
4/1/20,2019-2020 Australian Nationalwide Bushfire,South Australia,Kangaroo Island,18.1,F
5/1/20,2019-2020 Australian Nationalwide Bushfire,South Australia,Kangaroo Island,20.6,F
6/1/20,2019-2020 Australian Nationalwide Bushfire,South Australia,Kangaroo Island,22.9,F
7/1/20,2019-2020 Australian Nationalwide Bushfire,South Australia,Kangaroo Island,29.6,F
8/1/20,2019-2020 Australian Nationalwide Bushfire,South Australia,Kangaroo Island,34.2,F
9/1/20,2019-2020 Australian Nationalwide Bushfire,South Australia,Kangaroo Island,39.6,F
29/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Penrith,36,F
30/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Penrith,41.4,F
31/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Penrith,46.3,F
1/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Penrith,33.5,F
2/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Penrith,31.4,F
3/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Penrith,37.7,F
4/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Penrith,48.9,T
5/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Penrith,30.2,F
6/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Penrith,24,F
7/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Penrith,35.3,F
8/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Penrith,28.8,F
9/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Penrith,26.8,F
10/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Penrith,40.5,F
30/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Bega Valley Shire,28.9,F
31/12/19,2019-2020 Australian Nationalwide Bushfire,New South Wales,Bega Valley Shire,21.4,F
1/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Bega Valley Shire,20.4,F
2/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Bega Valley Shire,21.2,F
3/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Bega Valley Shire,23.4,F
4/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Bega Valley Shire,29.9,F
5/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Bega Valley Shire,18.7,T
6/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Bega Valley Shire,19.6,F
7/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Bega Valley Shire,23.2,F
8/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Bega Valley Shire,25,F
9/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Bega Valley Shire,23.8,F
10/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Bega Valley Shire,28.2,F
11/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Bega Valley Shire,25.4,F
14/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Snowy Mountains,19.3,F
15/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Snowy Mountains,18.3,F
16/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Snowy Mountains,18.8,F
17/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Snowy Mountains,11.9,F
18/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Snowy Mountains,14.6,F
19/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Snowy Mountains,16.8,F
20/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Snowy Mountains,14.2,T
21/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Snowy Mountains,11.1,F
22/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Snowy Mountains,17.8,F
23/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Snowy Mountains,17.1,F
24/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Snowy Mountains,14.7,F
25/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Snowy Mountains,19.2,F
26/1/20,2019-2020 Australian Nationalwide Bushfire,New South Wales,Snowy Mountains,19.6,F
