Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,070037,1963,02,25,28.9,1,Y
IDCJAC0010,070037,1963,02,26,32.2,1,Y
IDCJAC0010,070037,1963,02,27,33.9,1,Y
IDCJAC0010,070037,1963,02,28,32.2,1,Y
IDCJAC0010,070037,1963,03,01,33.9,1,Y
IDCJAC0010,070037,1963,03,02,20.6,1,Y
IDCJAC0010,070037,1963,03,03,23.3,1,Y
IDCJAC0010,070037,1963,03,04,25.0,1,Y
IDCJAC0010,070037,1963,03,05,31.1,1,Y
IDCJAC0010,070037,1963,03,06,25.0,1,Y
IDCJAC0010,070037,1963,03,07,17.8,1,Y
IDCJAC0010,070037,1963,03,08,22.2,1,Y
IDCJAC0010,070037,1963,03,09,26.1,1,Y
IDCJAC0010,070037,1963,03,10,27.2,1,Y
IDCJAC0010,070037,1963,03,11,27.2,1,Y
IDCJAC0010,070037,1963,03,12,18.9,1,Y
IDCJAC0010,070037,1963,03,13,25.0,1,Y
IDCJAC0010,070037,1963,03,14,29.4,1,Y
IDCJAC0010,070037,1963,03,15,22.2,1,Y
IDCJAC0010,070037,1963,03,16,22.2,1,Y
IDCJAC0010,070037,1963,03,17,25.6,1,Y
IDCJAC0010,070037,1963,03,18,24.4,1,Y
IDCJAC0010,070037,1963,03,19,17.8,1,Y
IDCJAC0010,070037,1963,03,20,18.9,1,Y
IDCJAC0010,070037,1963,03,21,20.6,1,Y
IDCJAC0010,070037,1963,03,22,23.9,1,Y
IDCJAC0010,070037,1963,03,23,21.1,1,Y
IDCJAC0010,070037,1963,03,24,20.0,1,Y
IDCJAC0010,070037,1963,03,25,25.0,1,Y
IDCJAC0010,070037,1963,03,26,22.2,1,Y
IDCJAC0010,070037,1963,03,27,16.7,1,Y
IDCJAC0010,070037,1963,03,28,21.1,1,Y
IDCJAC0010,070037,1963,03,29,21.1,1,Y
IDCJAC0010,070037,1963,03,30,25.0,1,Y
IDCJAC0010,070037,1963,03,31,20.6,1,Y
IDCJAC0010,070037,1963,04,01,23.9,1,Y
IDCJAC0010,070037,1963,04,02,22.8,1,Y
IDCJAC0010,070037,1963,04,03,24.4,1,Y
IDCJAC0010,070037,1963,04,04,20.0,1,Y
IDCJAC0010,070037,1963,04,05,23.9,1,Y
IDCJAC0010,070037,1963,04,06,25.6,1,Y
IDCJAC0010,070037,1963,04,07,24.4,1,Y
IDCJAC0010,070037,1963,04,08,22.2,1,Y
IDCJAC0010,070037,1963,04,09,25.0,1,Y
IDCJAC0010,070037,1963,04,10,22.2,1,Y
IDCJAC0010,070037,1963,04,11,23.3,1,Y
IDCJAC0010,070037,1963,04,12,25.0,1,Y
IDCJAC0010,070037,1963,04,13,18.3,1,Y
IDCJAC0010,070037,1963,04,14,14.4,1,Y
IDCJAC0010,070037,1963,04,15,18.9,1,Y
IDCJAC0010,070037,1963,04,16,21.7,1,Y
IDCJAC0010,070037,1963,04,17,23.3,1,Y
IDCJAC0010,070037,1963,04,18,21.7,1,Y
IDCJAC0010,070037,1963,04,19,23.9,1,Y
IDCJAC0010,070037,1963,04,20,22.2,1,Y
IDCJAC0010,070037,1963,04,21,15.6,1,Y
IDCJAC0010,070037,1963,04,22,20.0,1,Y
IDCJAC0010,070037,1963,04,23,20.0,1,Y
IDCJAC0010,070037,1963,04,24,21.1,1,Y
IDCJAC0010,070037,1963,04,25,21.7,1,Y
IDCJAC0010,070037,1963,04,26,21.1,1,Y
IDCJAC0010,070037,1963,04,27,16.7,1,Y
IDCJAC0010,070037,1963,04,28,13.9,1,Y
IDCJAC0010,070037,1963,04,29,15.6,1,Y
IDCJAC0010,070037,1963,04,30,13.9,1,Y
IDCJAC0010,070037,1963,05,01,15.6,1,Y
IDCJAC0010,070037,1963,05,02,15.6,1,Y
IDCJAC0010,070037,1963,05,03,17.8,1,Y
IDCJAC0010,070037,1963,05,04,17.8,1,Y
IDCJAC0010,070037,1963,05,05,17.8,1,Y
IDCJAC0010,070037,1963,05,06,14.4,1,Y
IDCJAC0010,070037,1963,05,07,14.4,1,Y
IDCJAC0010,070037,1963,05,08,18.3,1,Y
IDCJAC0010,070037,1963,05,09,20.0,1,Y
